Testname: KC_NO2NO3_SCAN
Date: 6/23/2022  Time: 8:43:08 PM
ID1: CRM_predict_cycle2_t8_20220622_1215  ID2:   ID3: 
No. of Channels / Multichromatics: 2
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 540nm                                          0/0     1.3605
  2: 900nm                                          0/0     1.3605
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -

Chromatic / Channel: 1...2
Interval: 1
Time [s]: 0
A01:   0.127,   0.071
A02:   0.128,   0.071
A03:   0.128,   0.070
A04:   0.125,   0.069
A05:   0.125,   0.069
A06:   0.128,   0.067
A07:   0.123,   0.067
A08:   0.124,   0.067
A09:   0.122,   0.067
A10:   0.259,   0.197
A11:   0.125,   0.068
A12:   0.127,   0.069
B01:   0.127,   0.068
B02:   0.130,   0.069
B03:   0.129,   0.069
B04:   0.124,   0.066
B05:   0.129,   0.070
B06:   0.130,   0.071
B07:   0.127,   0.068
B08:   0.127,   0.067
B09:   0.125,   0.067
B10:   0.133,   0.071
B11:   0.125,   0.066
B12:   0.129,   0.071
C01:   0.494,   0.065
C02:   0.602,   0.067
C03:   0.686,   0.064
C04:   0.125,   0.068
C05:   0.122,   0.065
C06:   0.122,   0.064
C07:   1.391,   0.067
C08:   1.473,   0.067
C09:   1.279,   0.066
C10:   2.744,   0.067
C11:   2.670,   0.068
C12:   2.695,   0.069
D01:   1.523,   0.066
D02:   1.764,   0.068
D03:   1.770,   0.067
D04:   0.792,   0.066
D05:   0.806,   0.068
D06:   0.965,   0.066
D07:   1.295,   0.066
D08:   1.227,   0.066
D09:   1.413,   0.067
D10:   2.485,   0.069
D11:   2.354,   0.069
D12:   2.150,   0.069
E01:   3.582,   0.066
E02:   3.406,   0.069
E03:   3.635,   0.071
E04:   3.286,   0.068
E05:   3.222,   0.070
E06:   3.203,   0.068
E07:   2.510,   0.072
E08:   2.847,   0.069
E09:   2.534,   0.068
E10:   1.679,   0.071
E11:   1.943,   0.069
E12:   1.747,   0.067
F01:   3.314,   0.069
F02:   3.437,   0.071
F03:   3.465,   0.068
F04:   3.182,   0.067
F05:   3.182,   0.069
F06:   3.150,   0.069
F07:   2.420,   0.069
F08:   2.441,   0.067
F09:   2.590,   0.068
F10:   2.189,   0.070
F11:   2.103,   0.068
F12:   2.108,   0.069
G01:   3.738,   0.066
G02:   4.366,   0.068
G03:   4.374,   0.067
G04:   4.071,   0.069
G05:   3.927,   0.069
G06:   3.658,   0.072
G07:   3.992,   0.065
G08:   3.848,   0.068
G09:   3.921,   0.067
G10:   3.547,   0.067
G11:   3.449,   0.067
G12:   3.530,   0.072
H01:   0.124,   0.067
H02:   0.129,   0.071
H03:   0.125,   0.065
H04:   0.123,   0.066
H05:   0.121,   0.068
H06:   0.122,   0.065
H07:   3.231,   0.068
H08:   3.335,   0.067
H09:   3.296,   0.068
H10:   0.122,   0.067
H11:   0.119,   0.064
H12:   0.126,   0.066

