Testname: KC_NO2NO3_SCAN
Date: 9/12/2022  Time: 10:17:58 PM
ID1: drex_3_c2_t5_20220907_1352  ID2:   ID3: 
No. of Channels / Multichromatics: 2
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 540nm                                          0/0     1.3605
  2: 900nm                                          0/0     1.3605
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -

Chromatic / Channel: 1...2
Interval: 1
Time [s]: 0
A01:   0.132,   0.069
A02:   0.130,   0.071
A03:   0.135,   0.070
A04:   0.133,   0.070
A05:   0.134,   0.071
A06:   0.132,   0.069
A07:   0.136,   0.073
A08:   0.131,   0.071
A09:   0.143,   0.073
A10:   0.059,   0.051
A11:   0.058,   0.050
A12:   0.058,   0.051
B01:   0.128,   0.068
B02:   0.132,   0.070
B03:   0.136,   0.071
B04:   1.187,   0.072
B05:   1.138,   0.071
B06:   0.955,   0.070
B07:   2.206,   0.071
B08:   2.884,   0.073
B09:   2.249,   0.078
B10:   0.059,   0.050
B11:   0.059,   0.050
B12:   0.058,   0.051
C01:   0.134,   0.072
C02:   0.136,   0.073
C03:   0.136,   0.071
C04:   0.137,   0.072
C05:   0.130,   0.070
C06:   0.134,   0.071
C07:   0.141,   0.073
C08:   0.142,   0.075
C09:   0.136,   0.072
C10:   0.058,   0.049
C11:   0.083,   0.076
C12:   0.058,   0.050
D01:   0.138,   0.074
D02:   0.137,   0.072
D03:   0.137,   0.071
D04:   0.996,   0.072
D05:   0.928,   0.070
D06:   0.831,   0.072
D07:   1.902,   0.073
D08:   1.986,   0.073
D09:   1.917,   0.074
D10:   0.064,   0.057
D11:   0.066,   0.058
D12:   0.062,   0.053
E01:   1.954,   0.073
E02:   1.941,   0.072
E03:   1.957,   0.074
E04:   1.923,   0.072
E05:   2.026,   0.075
E06:   1.967,   0.073
E07:   1.981,   0.074
E08:   1.972,   0.076
E09:   1.960,   0.073
E10:   0.060,   0.052
E11:   0.058,   0.051
E12:   0.060,   0.051
F01:   0.079,   0.070
F02:   0.059,   0.048
F03:   0.063,   0.051
F04:   0.059,   0.051
F05:   0.059,   0.050
F06:   0.059,   0.049
F07:   0.060,   0.051
F08:   0.059,   0.050
F09:   0.061,   0.052
F10:   0.059,   0.050
F11:   0.059,   0.050
F12:   0.069,   0.061
G01:   0.058,   0.050
G02:   0.059,   0.049
G03:   0.059,   0.050
G04:   0.061,   0.049
G05:   0.062,   0.051
G06:   0.062,   0.050
G07:   0.060,   0.049
G08:   0.059,   0.049
G09:   0.060,   0.050
G10:   0.058,   0.048
G11:   0.060,   0.049
G12:   0.058,   0.048
H01:   0.058,   0.050
H02:   0.059,   0.050
H03:   0.058,   0.048
H04:   0.059,   0.052
H05:   0.058,   0.050
H06:   0.058,   0.050
H07:   0.057,   0.050
H08:   0.058,   0.049
H09:   0.057,   0.050
H10:   0.058,   0.051
H11:   0.058,   0.048
H12:   0.066,   0.055

