Testname: KC_NO2NO3_SCAN
Date: 9/12/2022  Time: 10:35:53 PM
ID1: drex_3_c2_t1_20220903  ID2:   ID3: 
No. of Channels / Multichromatics: 2
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 540nm                                          0/0     1.3605
  2: 900nm                                          0/0     1.3605
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -

Chromatic / Channel: 1...2
Interval: 1
Time [s]: 0
A01:   0.145,   0.072
A02:   0.148,   0.071
A03:   0.143,   0.072
A04:   0.144,   0.072
A05:   0.156,   0.068
A06:   0.140,   0.071
A07:   2.790,   0.076
A08:   2.674,   0.074
A09:   2.661,   0.078
A10:   0.147,   0.069
A11:   0.140,   0.069
A12:   0.138,   0.068
B01:   0.747,   0.068
B02:   0.754,   0.071
B03:   0.822,   0.068
B04:   1.462,   0.073
B05:   1.455,   0.071
B06:   1.347,   0.070
B07:   2.640,   0.072
B08:   2.822,   0.235
B09:   2.262,   0.073
B10:   0.137,   0.068
B11:   0.139,   0.070
B12:   0.140,   0.068
C01:   0.142,   0.069
C02:   0.145,   0.070
C03:   0.144,   0.070
C04:   0.141,   0.072
C05:   0.135,   0.069
C06:   0.134,   0.071
C07:   2.748,   0.072
C08:   2.771,   0.074
C09:   2.637,   0.073
C10:   0.135,   0.068
C11:   0.142,   0.068
C12:   0.139,   0.072
D01:   0.726,   0.072
D02:   0.826,   0.072
D03:   0.738,   0.071
D04:   1.313,   0.070
D05:   1.289,   0.069
D06:   1.329,   0.069
D07:   2.285,   0.076
D08:   2.378,   0.073
D09:   2.382,   0.074
D10:   0.141,   0.069
D11:   0.138,   0.069
D12:   0.138,   0.069
E01:   1.755,   0.071
E02:   1.780,   0.073
E03:   1.755,   0.071
E04:   1.765,   0.073
E05:   1.741,   0.072
E06:   1.763,   0.070
E07:   1.734,   0.072
E08:   1.744,   0.073
E09:   1.767,   0.072
E10:   0.140,   0.067
E11:   0.136,   0.066
E12:   0.141,   0.069
F01:   0.059,   0.053
F02:   0.058,   0.050
F03:   0.058,   0.049
F04:   0.059,   0.051
F05:   0.057,   0.049
F06:   0.058,   0.049
F07:   0.058,   0.050
F08:   0.057,   0.050
F09:   0.058,   0.050
F10:   0.058,   0.048
F11:   0.060,   0.049
F12:   0.057,   0.049
G01:   0.058,   0.050
G02:   0.064,   0.054
G03:   0.059,   0.049
G04:   0.059,   0.050
G05:   0.059,   0.050
G06:   0.058,   0.049
G07:   0.058,   0.049
G08:   0.058,   0.049
G09:   0.058,   0.049
G10:   0.059,   0.048
G11:   0.059,   0.048
G12:   0.060,   0.049
H01:   0.065,   0.059
H02:   0.066,   0.057
H03:   0.058,   0.050
H04:   0.059,   0.053
H05:   0.057,   0.051
H06:   0.058,   0.049
H07:   0.058,   0.048
H08:   0.058,   0.049
H09:   0.058,   0.051
H10:   0.057,   0.049
H11:   0.058,   0.048
H12:   0.058,   0.048

