Testname: KC_NO2NO3_SCAN
Date: 9/12/2022  Time: 10:04:48 PM
ID1: drex_3_c2_t8_20220909_1538  ID2:   ID3: 
No. of Channels / Multichromatics: 2
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 540nm                                          0/0     1.3605
  2: 900nm                                          0/0     1.3605
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -

Chromatic / Channel: 1...2
Interval: 1
Time [s]: 0
A01:   0.173,   0.101
A02:   0.135,   0.071
A03:   0.139,   0.070
A04:   0.135,   0.070
A05:   0.133,   0.070
A06:   0.132,   0.070
A07:   0.141,   0.074
A08:   0.133,   0.071
A09:   0.141,   0.074
A10:   0.132,   0.069
A11:   0.129,   0.067
A12:   0.128,   0.066
B01:   0.139,   0.068
B02:   0.140,   0.068
B03:   0.137,   0.068
B04:   1.465,   0.073
B05:   1.467,   0.074
B06:   1.184,   0.071
B07:   2.958,   0.072
B08:   2.943,   0.071
B09:   2.891,   0.072
B10:   0.130,   0.066
B11:   0.130,   0.068
B12:   0.128,   0.065
C01:   0.147,   0.068
C02:   0.147,   0.070
C03:   0.133,   0.069
C04:   0.134,   0.070
C05:   0.138,   0.070
C06:   0.136,   0.070
C07:   0.150,   0.076
C08:   0.147,   0.075
C09:   0.154,   0.072
C10:   0.131,   0.066
C11:   0.133,   0.069
C12:   0.130,   0.066
D01:   0.144,   0.071
D02:   0.141,   0.071
D03:   0.136,   0.070
D04:   1.113,   0.071
D05:   0.973,   0.071
D06:   0.757,   0.069
D07:   2.365,   0.073
D08:   2.467,   0.072
D09:   2.474,   0.072
D10:   0.131,   0.067
D11:   0.133,   0.068
D12:   0.130,   0.065
E01:   2.029,   0.073
E02:   1.954,   0.073
E03:   1.968,   0.073
E04:   2.084,   0.138
E05:   2.121,   0.072
E06:   2.052,   0.073
E07:   2.023,   0.074
E08:   2.064,   0.074
E09:   2.044,   0.074
E10:   0.132,   0.068
E11:   0.138,   0.069
E12:   0.131,   0.066
F01:   0.058,   0.050
F02:   0.058,   0.048
F03:   0.059,   0.049
F04:   0.058,   0.049
F05:   0.058,   0.049
F06:   0.058,   0.049
F07:   0.059,   0.049
F08:   0.059,   0.050
F09:   0.059,   0.051
F10:   0.059,   0.051
F11:   0.058,   0.051
F12:   0.058,   0.048
G01:   0.058,   0.049
G02:   0.059,   0.048
G03:   0.061,   0.051
G04:   0.058,   0.048
G05:   0.059,   0.049
G06:   0.059,   0.049
G07:   0.059,   0.050
G08:   0.059,   0.048
G09:   0.059,   0.048
G10:   0.058,   0.048
G11:   0.067,   0.057
G12:   0.058,   0.048
H01:   0.059,   0.049
H02:   0.058,   0.048
H03:   0.058,   0.048
H04:   0.058,   0.049
H05:   0.060,   0.049
H06:   0.058,   0.049
H07:   0.058,   0.049
H08:   0.057,   0.049
H09:   0.061,   0.053
H10:   0.058,   0.049
H11:   0.058,   0.048
H12:   0.059,   0.048

