Testname: KC_OD600_Greiner
Date: 10/27/2022  Time: 4:22:53 PM
ID1: FF_c1_OD_endpt  ID2:   ID3: 
No. of Channels / Multichromatics: 1
No. of Cycles: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.1337
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -

Chromatic / Channel: 1
Cycle: 1
A01:   .062900
A02:   .063600
A03:   .065400
A04:   .064700
A05:   .161300
A06:   .159700
A07:   .159900
A08:   .162000
A09:   .165300
A10:   .165100
A11:   .153300
A12:   .156200
B01:   .165700
B02:   .165700
B03:   .159700
B04:   .161300
B05:   .163300
B06:   .163100
B07:   .163200
B08:   .166100
B09:   .162600
B10:   .161600
B11:   .161200
B12:   .161600
C01:   .163200
C02:   .161700
C03:   .162000
C04:   .163200
C05:   .168900
C06:   .170700
C07:   .161000
C08:   .163500
C09:   .165700
C10:   .165200
C11:   .161000
C12:   .154800
D01:   .172600
D02:   .162400
D03:   .167100
D04:   .164500
D05:   .174300
D06:   .181300
D07:   .034200
D08:   .166500
D09:   .119200
D10:   .116300
D11:   .108900
D12:   .191900
E01:   .121100
E02:   .126100
E03:   .126000
E04:   .124800
E05:   .142300
E06:   .145100
E07:   .143800
E08:   .142300
E09:   .144400
E10:   .143100
E11:   .137300
E12:   .140200
F01:   .139000
F02:   .142100
F03:   .148500
F04:   .139700
F05:   .141900
F06:   .144300
F07:   .143700
F08:   .143600
F09:   .139100
F10:   .141800
F11:   .137600
F12:   .130100
G01:   .139700
G02:   .138900
G03:   .138700
G04:   .285700
G05:   .141200
G06:   .140900
G07:   .139400
G08:   .137700
G09:   .137900
G10:   .135600
G11:   .135700
G12:   .130400
H01:   .146400
H02:   .142800
H03:   .143000
H04:   .143300
H05:   .230600
H06:   .143700
H07:   .048900
H08:   .049800
H09:   .049700
H10:   .034700
H11:   .034200
H12:   .034000

