Testname: KC_OD600_Greiner
Date: 3/16/2023  Time: 5:20:57 PM
ID1: MP3_c1_OD_endpoint  ID2:   ID3: 
No. of Channels / Multichromatics: 1
No. of Cycles: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.1337
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -

Chromatic / Channel: 1
Cycle: 1
A01:   .057500
A02:   .059200
A03:   .058900
A04:   .058600
A05:   .151200
A06:   .151200
A07:   .150100
A08:   .146800
A09:   .033900
A10:   .034700
A11:   .055600
A12:   .055700
B01:   .189000
B02:   .179100
B03:   .183600
B04:   .176800
B05:   .149500
B06:   .149000
B07:   .150400
B08:   .149200
B09:   .034100
B10:   .035200
B11:   .154700
B12:   .157000
C01:   .048500
C02:   .049000
C03:   .049100
C04:   .049100
C05:   .049200
C06:   .050800
C07:   .048900
C08:   .048700
C09:   .049000
C10:   .049000
C11:   .051000
C12:   .049000
D01:   .048500
D02:   .049300
D03:   .049300
D04:   .050100
D05:   .049300
D06:   .049600
D07:   .055500
D08:   .049700
D09:   .051800
D10:   .054700
D11:   .048800
D12:   .049600
E01:   .050000
E02:   .049000
E03:   .049200
E04:   .049800
E05:   .050500
E06:   .056500
E07:   .053000
E08:   .050400
E09:   .051400
E10:   .050100
E11:   .049900
E12:   .051800
F01:   .048700
F02:   .050400
F03:   .050000
F04:   .049400
F05:   .050200
F06:   .050400
F07:   .055600
F08:   .049700
F09:   .051800
F10:   .049900
F11:   .052200
F12:   .050100
G01:   .049400
G02:   .047700
G03:   .050700
G04:   .051400
G05:   .050700
G06:   .049600
G07:   .050600
G08:   .050200
G09:   .050000
G10:   .050500
G11:   .053500
G12:   .050000
H01:   .049600
H02:   .050200
H03:   .049700
H04:   .048800
H05:   .050600
H06:   .051900
H07:   .052200
H08:   .050100
H09:   .051200
H10:   .050800
H11:   .050700
H12:   .050900

