Testname: KC_OD600_Greiner
Date: 3/19/2023  Time: 4:55:50 PM
ID1: MP3_c2_OD_endpoint  ID2:   ID3: 
No. of Channels / Multichromatics: 1
No. of Cycles: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.1337
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -

Chromatic / Channel: 1
Cycle: 1
A01:   .040900
A02:   .042600
A03:   .042500
A04:   .042100
A05:   .161300
A06:   .136000
A07:   .131300
A08:   .129200
A09:   .033600
A10:   .033900
A11:   .044900
A12:   .046400
B01:   .164900
B02:   .170400
B03:   .177900
B04:   .184400
B05:   .148900
B06:   .147800
B07:   .145900
B08:   .143100
B09:   .033700
B10:   .034700
B11:   .055200
B12:   .054900
C01:   .049800
C02:   .049000
C03:   .049000
C04:   .049000
C05:   .048900
C06:   .054300
C07:   .048800
C08:   .048400
C09:   .051400
C10:   .048900
C11:   .050900
C12:   .049900
D01:   .048400
D02:   .049200
D03:   .049100
D04:   .049600
D05:   .048700
D06:   .052100
D07:   .049600
D08:   .049700
D09:   .056800
D10:   .048500
D11:   .048600
D12:   .049900
E01:   .050100
E02:   .049100
E03:   .049200
E04:   .049700
E05:   .050000
E06:   .056200
E07:   .049100
E08:   .049700
E09:   .051900
E10:   .049800
E11:   .049300
E12:   .050800
F01:   .047700
F02:   .049000
F03:   .049900
F04:   .048700
F05:   .049500
F06:   .053400
F07:   .050200
F08:   .049100
F09:   .049600
F10:   .049800
F11:   .049700
F12:   .050000
G01:   .049300
G02:   .047300
G03:   .050500
G04:   .051200
G05:   .049300
G06:   .049200
G07:   .049800
G08:   .049800
G09:   .049100
G10:   .050100
G11:   .050900
G12:   .049500
H01:   .049000
H02:   .050100
H03:   .049500
H04:   .048500
H05:   .055400
H06:   .051400
H07:   .051000
H08:   .049500
H09:   .050700
H10:   .050100
H11:   .050500
H12:   .050300

