Testname: KC_OD600_Greiner
Date: 5/19/2022  Time: 1:23:55 PM
ID1: KC_NarG_NapA_co_vs_mono_cycle4_endpoint  ID2:   ID3: 
No. of Channels / Multichromatics: 1
No. of Cycles: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.1337
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -

Chromatic / Channel: 1
Cycle: 1
A01:   .064100
A02:   .067600
A03:   .084500
A04:   .077700
A05:   .051600
A06:   .036700
A07:   .106000
A08:   .110800
A09:   .113200
A10:   .114200
A11:   .090100
A12:   .089600
B01:   .069100
B02:   .070400
B03:   .054000
B04:   .046800
B05:   .038100
B06:   .040100
B07:   .098000
B08:   .095900
B09:   .041100
B10:   .034600
B11:   .155500
B12:   .155800
C01:   .051900
C02:   .034000
C03:   .062300
C04:   .067400
C05:   .063900
C06:   .066100
C07:   .066600
C08:   .057700
C09:   .112300
C10:   .113000
C11:   .111800
C12:   .115800
D01:   .060600
D02:   .063800
D03:   .068300
D04:   .067200
D05:   .079600
D06:   .087200
D07:   .112700
D08:   .113400
D09:   .115300
D10:   .115800
D11:   .112500
D12:   .117500
E01:   .085300
E02:   .090000
E03:   .127200
E04:   .130800
E05:   .059200
E06:   .058600
E07:   .114600
E08:   .112800
E09:   .123600
E10:   .124000
E11:   .139300
E12:   .118400
F01:   .065300
F02:   .078000
F03:   .073300
F04:   .070600
F05:   .034200
F06:   .033700
F07:   .109400
F08:   .099000
F09:   .101900
F10:   .099300
F11:   .034100
F12:   .034100
G01:   .069300
G02:   .066600
G03:   .072600
G04:   .070200
G05:   .040100
G06:   .033300
G07:   .100700
G08:   .096100
G09:   .098000
G10:   .101100
G11:   .033800
G12:   .033100
H01:   .035900
H02:   .033100
H03:   .033100
H04:   .040900
H05:   .038000
H06:   .036900
H07:   .033900
H08:   .032900
H09:   .033500
H10:   .033500
H11:   .033300
H12:   .032700

