Testname: KC_OD600_Greiner
Date: 5/16/2022  Time: 1:44:56 PM
ID1: KC_NarG_NapA_co_vs_mono_cycle3_endpoint_1344  ID2:   ID3: 
No. of Channels / Multichromatics: 1
No. of Cycles: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 600nm                                          0/0     1.1337
  2: -                                              
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -

Chromatic / Channel: 1
Cycle: 1
A01:   .057200
A02:   .055700
A03:   .083100
A04:   .077100
A05:   .062400
A06:   .052400
A07:   .107200
A08:   .108100
A09:   .107600
A10:   .108100
A11:   .060300
A12:   .075000
B01:   .058400
B02:   .062000
B03:   .047300
B04:   .045800
B05:   .033400
B06:   .033700
B07:   .094000
B08:   .095600
B09:   .043700
B10:   .034200
B11:   .152200
B12:   .152400
C01:   .038600
C02:   .033800
C03:   .055300
C04:   .055900
C05:   .056200
C06:   .057700
C07:   .069800
C08:   .069600
C09:   .117700
C10:   .112700
C11:   .113300
C12:   .110400
D01:   .061800
D02:   .062100
D03:   .058400
D04:   .061800
D05:   .085100
D06:   .086700
D07:   .110800
D08:   .109000
D09:   .119800
D10:   .109600
D11:   .103900
D12:   .108600
E01:   .090300
E02:   .094100
E03:   .120800
E04:   .127500
E05:   .054100
E06:   .053000
E07:   .111000
E08:   .105500
E09:   .126900
E10:   .127100
E11:   .094000
E12:   .095300
F01:   .057300
F02:   .060200
F03:   .067700
F04:   .063600
F05:   .033500
F06:   .033600
F07:   .093700
F08:   .096300
F09:   .095800
F10:   .096300
F11:   .033100
F12:   .032800
G01:   .057700
G02:   .059000
G03:   .067600
G04:   .062300
G05:   .033500
G06:   .032900
G07:   .095700
G08:   .099600
G09:   .095900
G10:   .093300
G11:   .033100
G12:   .032300
H01:   .033900
H02:   .033800
H03:   .048500
H04:   .033700
H05:   .038500
H06:   .035000
H07:   .033200
H08:   .032500
H09:   .032900
H10:   .032700
H11:   .032400
H12:   .032100

