User: USER,Path: C:\Program Files (x86)\BMG\CLARIOstar\User\Data\,Test run no.: 3061
Test name: KC_NO2NO3_SCAN,Date: 5/23/2022,Time: 10:30:48 PM

ID1: KC_standard_20220523,
Absorbance


A01
X1 540
3.3409,3.3283
3.3687,3.3244

A02
X2 540
3.2463,3.2166
3.2672,3.2562

A03
X3 540
3.2381,3.2679
3.2641,3.2618

A04
X4 540
4.1681,4.2202
4.0644,4.2113

A05
X5 540
4.4001,3.9857
4.0119,4.1027

A06
X6 540
4.1384,4.1846
4.4412,4.1083

A07
X7 540
0.0585,0.0579
0.0578,0.0582

A08
X8 540
0.06,0.0602
0.0606,0.0621

A09
X9 540
0.0592,0.0603
0.0597,0.0609

A10
X10 540
0.0619,0.0626
0.063,0.0637

A11
X11 540
0.0656,0.0671
0.0664,0.0653

A12
X12 540
0.0598,0.0598
0.0587,0.0588

B01
X13 540
1.8408,1.8419
1.8456,1.833

B02
X14 540
1.811,1.7953
1.8166,1.7918

B03
X15 540
1.8458,1.836
1.8593,1.8489

B04
X16 540
2.1172,2.1124
2.1283,2.1195

B05
X17 540
2.1428,2.1461
2.1433,2.3571

B06
X18 540
2.1437,2.1431
2.1398,2.1257

B07
X19 540
0.0609,0.0576
0.0596,0.0605

B08
X20 540
0.0595,0.0613
0.0579,0.0602

B09
X21 540
0.0603,0.0602
0.0606,0.0604

B10
X22 540
0.0609,0.0602
0.0616,0.0612

B11
X23 540
0.059,0.0602
0.0606,0.0611

B12
X24 540
0.0608,0.06
0.0609,0.0603

C01
X25 540
1.0736,1.0727
1.0613,1.0664

C02
X26 540
1.0471,1.0741
1.0358,1.032

C03
X27 540
1.0575,1.0509
1.0439,1.0446

C04
X28 540
1.2136,1.2068
1.2049,1.2025

C05
X29 540
1.2117,1.2111
1.2137,1.2057

C06
X30 540
1.2044,1.1956
1.2061,1.1973

C07
X31 540
0.0607,0.0616
0.0606,0.0593

C08
X32 540
0.0589,0.0601
0.061,0.0608

C09
X33 540
0.0603,0.0604
0.0604,0.0605

C10
X34 540
0.0724,0.0613
0.0626,0.0606

C11
X35 540
0.0603,0.0601
0.0612,0.0603

C12
X36 540
0.0624,0.0609
0.0597,0.0611

D01
X37 540
0.6543,0.6617
0.6528,0.6592

D02
X38 540
0.649,0.6487
0.6391,0.6379

D03
X39 540
0.6655,0.6583
0.6604,0.6535

D04
X40 540
0.676,0.6743
0.6593,0.6631

D05
X41 540
0.6734,0.6734
0.6595,0.6638

D06
X42 540
0.6728,0.6709
0.6622,0.6611

D07
X43 540
0.0597,0.0598
0.0602,0.0601

D08
X44 540
0.0597,0.0602
0.0605,0.061

D09
X45 540
0.0609,0.0606
0.0606,0.0602

D10
X46 540
0.0598,0.0608
0.0592,0.0588

D11
X47 540
0.0593,0.06
0.0595,0.0599

D12
X48 540
0.0624,0.0595
0.0619,0.0611

E01
X49 540
0.4132,0.4186
0.4139,0.4195

E02
X50 540
0.4015,0.4021
0.4115,0.4099

E03
X51 540
0.4135,0.4114
0.4073,0.408

E04
X52 540
0.4553,0.4525
0.4504,0.4452

E05
X53 540
0.4454,0.4495
0.4445,0.4464

E06
X54 540
0.4464,0.4427
