Testname: KC_NO2NO3_SCAN
Date: 5/17/2022  Time: 7:07:14 PM
ID1: KC_standard_20220517  ID2:   ID3: 
No. of Channels / Multichromatics: 2
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 540nm                                          0/0     1.3605
  2: 900nm                                          0/0     1.3605
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -

Chromatic / Channel: 1...2
Interval: 1
Time [s]: 0
A01:   3.104,   0.074
A02:   3.043,   0.073
A03:   3.011,   0.071
A04:   3.700,   0.072
A05:   3.675,   0.072
A06:   3.634,   0.070
A07:   0.057,   0.048
A08:   0.060,   0.048
A09:   0.072,   0.062
A10:   0.062,   0.051
A11:   0.061,   0.049
A12:   0.059,   0.050
B01:   1.741,   0.066
B02:   1.729,   0.065
B03:   1.734,   0.066
B04:   2.040,   0.067
B05:   2.049,   0.066
B06:   2.017,   0.067
B07:   0.060,   0.045
B08:   0.060,   0.046
B09:   0.063,   0.050
B10:   0.076,   0.061
B11:   0.060,   0.046
B12:   0.061,   0.048
C01:   0.951,   0.068
C02:   0.981,   0.067
C03:   0.971,   0.066
C04:   1.154,   0.066
C05:   1.161,   0.066
C06:   1.152,   0.065
C07:   0.059,   0.047
C08:   0.060,   0.045
C09:   0.059,   0.046
C10:   0.060,   0.045
C11:   0.060,   0.046
C12:   0.065,   0.053
D01:   0.571,   0.068
D02:   0.595,   0.065
D03:   0.588,   0.066
D04:   0.665,   0.069
D05:   0.652,   0.066
D06:   0.639,   0.067
D07:   0.060,   0.046
D08:   0.070,   0.058
D09:   0.060,   0.048
D10:   0.060,   0.045
D11:   0.059,   0.046
D12:   0.060,   0.048
E01:   0.363,   0.067
E02:   0.381,   0.066
E03:   0.367,   0.068
E04:   0.403,   0.067
E05:   0.403,   0.066
E06:   0.393,   0.066
E07:   0.060,   0.047
E08:   0.059,   0.046
E09:   0.060,   0.047
E10:   0.061,   0.050
E11:   0.059,   0.046
E12:   0.064,   0.051
F01:   0.261,   0.067
F02:   0.252,   0.067
F03:   0.255,   0.068
F04:   0.264,   0.067
F05:   0.261,   0.067
F06:   0.259,   0.068
F07:   0.062,   0.048
F08:   0.064,   0.047
F09:   0.059,   0.047
F10:   0.059,   0.048
F11:   0.061,   0.048
F12:   0.060,   0.047
G01:   0.217,   0.066
G02:   0.210,   0.068
G03:   0.204,   0.066
G04:   0.195,   0.067
G05:   0.203,   0.068
G06:   0.195,   0.066
G07:   0.067,   0.052
G08:   0.058,   0.045
G09:   0.058,   0.047
G10:   0.059,   0.047
G11:   0.060,   0.044
G12:   0.060,   0.046
H01:   0.142,   0.066
H02:   0.134,   0.063
H03:   0.142,   0.064
H04:   0.160,   0.064
H05:   0.164,   0.067
H06:   0.154,   0.066
H07:   0.072,   0.051
H08:   0.063,   0.048
H09:   0.062,   0.047
H10:   0.060,   0.046
H11:   0.059,   0.046
H12:   0.059,   0.047

