Testname: KC_NO2NO3_SCAN
Date: 5/23/2022  Time: 10:53:00 PM
ID1: Nar_Nap_mvc_cycle5_t5_20220520_1037am  ID2:   ID3: 
No. of Channels / Multichromatics: 2
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 540nm                                          0/0     1.3605
  2: 900nm                                          0/0     1.3605
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -

Chromatic / Channel: 1...2
Interval: 1
Time [s]: 0
A01:   0.151,   0.079
A02:   0.140,   0.074
A03:   1.590,   0.076
A04:   0.716,   0.077
A05:   2.946,   0.075
A06:   3.089,   0.075
A07:   0.145,   0.076
A08:   0.137,   0.074
A09:   0.139,   0.072
A10:   0.149,   0.078
A11:   2.423,   0.080
A12:   2.590,   0.075
B01:   0.287,   0.073
B02:   0.143,   0.073
B03:   2.792,   0.073
B04:   2.948,   0.083
B05:   3.183,   0.073
B06:   3.180,   0.074
B07:   0.146,   0.073
B08:   0.143,   0.075
B09:   3.409,   0.073
B10:   3.469,   0.074
B11:   2.114,   0.074
B12:   2.060,   0.074
C01:   2.774,   0.074
C02:   3.230,   0.073
C03:   0.147,   0.077
C04:   0.143,   0.076
C05:   0.146,   0.075
C06:   0.140,   0.072
C07:   2.392,   0.074
C08:   2.097,   0.075
C09:   0.141,   0.075
C10:   0.148,   0.075
C11:   0.152,   0.076
C12:   0.151,   0.075
D01:   0.135,   0.071
D02:   0.139,   0.074
D03:   0.143,   0.075
D04:   0.143,   0.074
D05:   0.141,   0.075
D06:   0.144,   0.074
D07:   0.149,   0.077
D08:   0.147,   0.076
D09:   0.144,   0.073
D10:   0.148,   0.074
D11:   0.149,   0.076
D12:   0.131,   0.070
E01:   0.139,   0.071
E02:   0.568,   0.073
E03:   0.144,   0.075
E04:   0.146,   0.073
E05:   1.290,   0.072
E06:   1.270,   0.073
E07:   0.146,   0.075
E08:   0.148,   0.075
E09:   0.142,   0.072
E10:   0.146,   0.075
E11:   0.150,   0.074
E12:   0.146,   0.070
F01:   0.421,   0.071
F02:   0.141,   0.072
F03:   0.148,   0.077
F04:   0.145,   0.071
F05:   3.275,   0.074
F06:   3.292,   0.075
F07:   0.145,   0.074
F08:   0.146,   0.074
F09:   0.143,   0.070
F10:   0.148,   0.074
F11:   3.476,   0.074
F12:   3.452,   0.072
G01:   0.420,   0.070
G02:   0.144,   0.073
G03:   0.142,   0.071
G04:   0.146,   0.071
G05:   3.237,   0.074
G06:   3.231,   0.075
G07:   0.146,   0.072
G08:   0.145,   0.073
G09:   0.144,   0.073
G10:   0.147,   0.073
G11:   3.437,   0.073
G12:   3.475,   0.071
H01:   0.138,   0.071
H02:   0.142,   0.073
H03:   0.145,   0.073
H04:   0.146,   0.072
H05:   0.702,   0.073
H06:   0.703,   0.074
H07:   3.551,   0.074
H08:   3.483,   0.074
H09:   3.505,   0.071
H10:   3.465,   0.073
H11:   3.440,   0.072
H12:   3.512,   0.079

