Testname: KC_NO2NO3_SCAN
Date: 5/12/2022  Time: 8:30:24 PM
ID1: KC_standard_20220511  ID2:   ID3: 
No. of Channels / Multichromatics: 2
No. of Intervals: 1
Configuration: Absorbance
Used wavelengths, gain values and path length correction factor:
  1: 540nm                                          0/0     1.3605
  2: 900nm                                          0/0     1.3605
  3: -                                              
  4: -                                              
  5: -                                              
Focal height [mm]: -

Chromatic / Channel: 1...2
Interval: 1
Time [s]: 0
A01:   2.967,   0.076
A02:   2.945,   0.071
A03:   2.923,   0.072
A04:   3.537,   0.070
A05:   3.504,   0.071
A06:   3.842,   0.350
A07:   0.061,   0.053
A08:   0.061,   0.051
A09:   0.060,   0.050
A10:   0.062,   0.048
A11:   0.061,   0.049
A12:   0.063,   0.052
B01:   1.640,   0.066
B02:   2.060,   0.462
B03:   1.954,   0.348
B04:   1.761,   0.068
B05:   2.183,   0.416
B06:   1.802,   0.069
B07:   0.061,   0.047
B08:   0.060,   0.047
B09:   0.065,   0.051
B10:   0.061,   0.047
B11:   0.061,   0.046
B12:   0.061,   0.048
C01:   0.984,   0.067
C02:   0.892,   0.066
C03:   0.935,   0.089
C04:   1.114,   0.067
C05:   1.103,   0.068
C06:   1.112,   0.064
C07:   0.061,   0.047
C08:   0.060,   0.047
C09:   0.061,   0.046
C10:   0.073,   0.057
C11:   0.062,   0.048
C12:   0.066,   0.052
D01:   0.636,   0.067
D02:   0.574,   0.065
D03:   0.578,   0.067
D04:   0.628,   0.067
D05:   0.635,   0.066
D06:   0.632,   0.066
D07:   0.064,   0.048
D08:   0.061,   0.047
D09:   0.061,   0.048
D10:   0.063,   0.052
D11:   0.061,   0.049
D12:   0.062,   0.048
E01:   0.402,   0.066
E02:   0.367,   0.065
E03:   0.461,   0.149
E04:   0.376,   0.067
E05:   0.384,   0.066
E06:   0.375,   0.065
E07:   0.062,   0.047
E08:   0.060,   0.048
E09:   0.061,   0.048
E10:   0.067,   0.055
E11:   0.062,   0.050
E12:   0.065,   0.050
F01:   0.283,   0.066
F02:   0.258,   0.066
F03:   0.259,   0.067
F04:   0.262,   0.065
F05:   0.260,   0.066
F06:   0.262,   0.068
F07:   0.063,   0.049
F08:   0.075,   0.057
F09:   0.063,   0.049
F10:   0.078,   0.062
F11:   0.064,   0.050
F12:   0.061,   0.048
G01:   0.223,   0.065
G02:   0.212,   0.064
G03:   0.213,   0.066
G04:   0.200,   0.065
G05:   0.198,   0.065
G06:   0.199,   0.065
G07:   0.061,   0.047
G08:   0.059,   0.047
G09:   0.068,   0.056
G10:   0.061,   0.048
G11:   0.061,   0.047
G12:   0.062,   0.045
H01:   0.163,   0.065
H02:   0.143,   0.065
H03:   0.144,   0.062
H04:   0.150,   0.064
H05:   0.145,   0.067
H06:   0.139,   0.064
H07:   0.061,   0.049
H08:   0.060,   0.045
H09:   0.060,   0.047
H10:   0.068,   0.052
H11:   0.071,   0.056
H12:   0.067,   0.053

